combo,window,meta_threshold,primary_long,primary_short,require_meta_for_trade,max_trades_per_day,trades_count,total_pnl_usd,max_drawdown_usd,profit_factor,win_rate,avg_trade_usd,passes_constraints
m0.4_L0.33_S0.53_rm0,y2024,0.4,0.33,0.53,False,,153,1116.8518574953887,1620.1308498954677,1.097672241505224,0.48366013071895425,7.299685343107115,True
m0.4_L0.33_S0.53_rm0,y2025_ytd,0.4,0.33,0.53,False,,64,3014.6158483090153,849.4422722667223,1.5519145391863345,0.515625,47.103372629828364,True
m0.4_L0.33_S0.58_rm0,y2022,0.4,0.33,0.58,False,,26,-1562.3256472893327,1329.728021467694,0.5888807449724893,0.34615384615384615,-60.08944797266664,True
m0.4_L0.33_S0.58_rm0,y2023,0.4,0.33,0.58,False,,114,3023.3416536767286,1117.41015570303,1.3361362878281344,0.5614035087719298,26.52054082172569,True
m0.4_L0.33_S0.58_rm0,y2024,0.4,0.33,0.58,False,,145,487.64748784663345,1620.1308498954677,1.0433471674017645,0.4689655172413793,3.363086123080231,True
m0.4_L0.33_S0.58_rm0,y2025_ytd,0.4,0.33,0.58,False,,41,3156.7373181578528,687.4600000000064,1.9144409405660927,0.5365853658536586,76.99359312580128,True
m0.4_L0.38_S0.48_rm0,y2022,0.4,0.38,0.48,False,,33,-930.0132420086888,1568.3480156270743,0.7766973909418454,0.45454545454545453,-28.182219454808752,True
m0.4_L0.38_S0.48_rm0,y2023,0.4,0.38,0.48,False,,56,-185.0202935913885,1631.261207386502,0.9618616030136059,0.48214285714285715,-3.3039338141319377,True
m0.4_L0.38_S0.48_rm0,y2024,0.4,0.38,0.48,False,,123,3232.46679245254,1251.1305788986065,1.4271448669714495,0.5528455284552846,26.2802178248174,True
m0.4_L0.38_S0.48_rm0,y2025_ytd,0.4,0.38,0.48,False,,14,-1031.8929756859625,1769.4779194924195,0.6147560063769094,0.5,-73.70664112042589,True
m0.4_L0.38_S0.53_rm0,y2022,0.4,0.38,0.53,False,,31,-1279.6841258220952,1568.3480156270743,0.6969629061861806,0.41935483870967744,-41.28013309103533,True
m0.4_L0.38_S0.53_rm0,y2023,0.4,0.38,0.53,False,,48,104.15840325815213,1625.7871082805068,1.0253354855778838,0.5,2.169966734544836,True
m0.4_L0.38_S0.53_rm0,y2024,0.4,0.38,0.53,False,,101,3225.268046407716,1115.9171060052977,1.5210874784069353,0.5643564356435643,31.933346994135803,True
m0.4_L0.38_S0.53_rm0,y2025_ytd,0.4,0.38,0.53,False,,43,3242.5584650787246,842.9675786330699,1.911057236141575,0.5581395348837209,75.40833639717964,True
m0.4_L0.38_S0.58_rm0,y2022,0.4,0.38,0.58,False,,26,-1575.5228163254715,1342.92519050384,0.586842770248209,0.34615384615384615,-60.59703139713352,True
m0.4_L0.38_S0.58_rm0,y2023,0.4,0.38,0.58,False,,56,3133.1232530499747,917.9225532817582,1.9162319017060885,0.625,55.94862951874955,True
m0.4_L0.38_S0.58_rm0,y2024,0.4,0.38,0.58,False,,150,1198.7769618092138,1658.4060148615536,1.100830500257631,0.5,7.991846412061426,True
m0.4_L0.38_S0.58_rm0,y2025_ytd,0.4,0.38,0.58,False,,40,3440.9429413494854,687.4600000000064,2.081288775624091,0.575,86.02357353373714,True
m0.4_L0.43_S0.48_rm0,y2022,0.4,0.43,0.48,False,,33,-679.6233511678731,1606.4313029163459,0.8325722281656148,0.48484848484848486,-20.594647005087065,True
m0.4_L0.43_S0.48_rm0,y2023,0.4,0.43,0.48,False,,12,-1336.5114010298919,1544.0314010299044,0.1344014116951126,0.08333333333333333,-111.37595008582433,True
m0.4_L0.43_S0.48_rm0,y2024,0.4,0.43,0.48,False,,111,3039.558187181403,1100.1826948538728,1.4475056331297544,0.5675675675675675,27.38340709172435,True
m0.4_L0.43_S0.48_rm0,y2025_ytd,0.4,0.43,0.48,False,,14,-741.8929756859625,1769.4779194924195,0.7060138023763752,0.5714285714285714,-52.99235540614018,True
