entry_time,exit_time,direction,contracts,entry_price,exit_price,pnl,reason,stop_ticks
2019-10-21 18:05:00+00:00,2019-10-21 19:05:00+00:00,long,5,3003.0,3005.0,20.25,MAX_HOLD,24
2019-10-21 19:10:00+00:00,2019-10-21 19:15:00+00:00,long,5,3005.25,2999.25,-179.75,STOP,24
2019-10-21 19:20:00+00:00,2019-10-21 19:55:00+00:00,short,5,3004.75,3006.25,-67.25,SESSION_FLAT,24
2019-10-22 13:40:00+00:00,2019-10-22 14:40:00+00:00,short,5,3008.75,3012.0,-111.0,MAX_HOLD,24
2019-10-22 14:45:00+00:00,2019-10-22 15:45:00+00:00,short,5,3012.0,3011.5,-17.25,MAX_HOLD,24
2019-10-22 16:00:00+00:00,2019-10-22 17:00:00+00:00,long,5,3009.5,3012.75,51.5,MAX_HOLD,24
2019-10-22 17:05:00+00:00,2019-10-22 18:05:00+00:00,short,5,3012.5,3010.75,14.0,MAX_HOLD,24
2019-10-22 18:10:00+00:00,2019-10-22 19:05:00+00:00,short,5,3010.75,2998.75,270.25,TARGET,24
2019-10-22 19:25:00+00:00,2019-10-22 19:55:00+00:00,long,5,3001.0,2997.5,-117.25,SESSION_FLAT,24
2019-10-23 13:35:00+00:00,2019-10-23 14:35:00+00:00,long,5,2994.5,2993.25,-61.0,MAX_HOLD,24
2019-10-23 14:40:00+00:00,2019-10-23 15:40:00+00:00,long,5,2993.5,3001.25,164.0,MAX_HOLD,24
2019-10-23 15:50:00+00:00,2019-10-23 16:50:00+00:00,long,5,3002.25,2999.0,-111.0,MAX_HOLD,24
2019-10-23 17:25:00+00:00,2019-10-23 18:25:00+00:00,long,5,2996.75,2994.25,-92.25,MAX_HOLD,24
2019-10-23 18:30:00+00:00,2019-10-23 19:30:00+00:00,long,5,2994.5,2998.5,70.25,MAX_HOLD,24
2019-10-23 19:35:00+00:00,2019-10-23 19:55:00+00:00,long,5,2998.75,3002.25,57.75,SESSION_FLAT,24
2019-10-24 13:50:00+00:00,2019-10-24 14:50:00+00:00,short,5,3009.0,3003.25,114.0,MAX_HOLD,24
2019-10-24 14:55:00+00:00,2019-10-24 15:55:00+00:00,long,5,3003.5,3008.75,101.5,MAX_HOLD,24
2019-10-24 16:00:00+00:00,2019-10-24 17:00:00+00:00,short,5,3008.5,3005.5,45.25,MAX_HOLD,24
2019-10-24 17:05:00+00:00,2019-10-24 18:05:00+00:00,long,5,3005.75,3003.0,-98.5,MAX_HOLD,24
2019-10-24 18:10:00+00:00,2019-10-24 19:10:00+00:00,long,5,3003.0,3006.75,64.0,MAX_HOLD,24
2019-10-24 19:15:00+00:00,2019-10-24 19:55:00+00:00,long,5,3007.25,3010.0,39.0,SESSION_FLAT,24
2019-10-25 13:35:00+00:00,2019-10-25 14:35:00+00:00,long,5,3003.0,3012.25,201.5,MAX_HOLD,24
2019-10-25 14:40:00+00:00,2019-10-25 14:50:00+00:00,short,5,3012.0,3018.0,-179.75,STOP,24
2019-10-25 14:55:00+00:00,2019-10-25 15:55:00+00:00,long,5,3017.5,3025.25,164.0,MAX_HOLD,24
2019-10-25 16:00:00+00:00,2019-10-25 17:00:00+00:00,short,5,3025.0,3022.75,26.5,MAX_HOLD,24
2019-10-25 17:40:00+00:00,2019-10-25 18:40:00+00:00,long,5,3020.75,3018.0,-98.5,MAX_HOLD,24
2019-10-25 18:45:00+00:00,2019-10-25 19:45:00+00:00,long,5,3018.5,3021.75,51.5,MAX_HOLD,24
2019-10-25 19:50:00+00:00,2019-10-25 19:55:00+00:00,long,5,3022.0,3021.25,-48.5,SESSION_FLAT,24
2019-10-28 13:35:00+00:00,2019-10-28 14:35:00+00:00,long,5,3036.0,3041.0,95.25,MAX_HOLD,24
2019-10-28 14:40:00+00:00,2019-10-28 15:35:00+00:00,long,5,3041.0,3035.0,-179.75,STOP,24
2019-10-28 15:40:00+00:00,2019-10-28 16:40:00+00:00,long,5,3037.0,3037.75,-11.0,MAX_HOLD,24
2019-10-28 19:15:00+00:00,2019-10-28 19:35:00+00:00,long,5,3039.75,3033.75,-179.75,STOP,24
2019-10-28 19:40:00+00:00,2019-10-28 19:45:00+00:00,short,5,3039.75,3027.75,270.25,TARGET,24
2019-10-28 19:55:00+00:00,2019-10-28 19:55:00+00:00,long,5,3039.25,3038.0,-61.0,SESSION_FLAT,24
2019-10-29 13:35:00+00:00,2019-10-29 13:50:00+00:00,short,5,3034.0,3040.0,-179.75,STOP,24
2019-10-29 13:55:00+00:00,2019-10-29 14:45:00+00:00,short,5,3038.0,3044.0,-179.75,STOP,24
2019-10-29 14:50:00+00:00,2019-10-29 15:50:00+00:00,short,5,3043.25,3040.25,45.25,MAX_HOLD,24
2019-10-29 15:55:00+00:00,2019-10-29 16:00:00+00:00,long,5,3040.25,3034.25,-179.75,STOP,24
2019-10-29 16:05:00+00:00,2019-10-29 17:05:00+00:00,long,5,3036.75,3043.0,126.5,MAX_HOLD,24
2019-10-29 17:10:00+00:00,2019-10-29 18:10:00+00:00,short,5,3042.75,3038.75,70.25,MAX_HOLD,24
2019-10-29 18:25:00+00:00,2019-10-29 19:25:00+00:00,long,5,3039.0,3037.75,-61.0,MAX_HOLD,24
2019-10-29 19:30:00+00:00,2019-10-29 19:55:00+00:00,short,5,3037.25,3036.25,-4.75,SESSION_FLAT,24
2019-10-30 13:40:00+00:00,2019-10-30 14:05:00+00:00,short,5,3033.5,3021.5,270.25,TARGET,24
2019-10-30 14:15:00+00:00,2019-10-30 15:15:00+00:00,short,5,3032.25,3033.0,-48.5,MAX_HOLD,24
2019-10-30 15:25:00+00:00,2019-10-30 16:25:00+00:00,long,5,3030.75,3033.75,45.25,MAX_HOLD,24
2019-10-30 17:55:00+00:00,2019-10-30 18:55:00+00:00,long,5,3030.5,3040.75,226.5,MAX_HOLD,24
2019-10-30 19:00:00+00:00,2019-10-30 19:25:00+00:00,short,5,3042.75,3048.75,-179.75,STOP,24
2019-10-30 19:35:00+00:00,2019-10-30 19:55:00+00:00,short,5,3045.25,3044.25,-4.75,SESSION_FLAT,24
2019-10-31 13:35:00+00:00,2019-10-31 13:50:00+00:00,long,5,3042.5,3036.5,-179.75,STOP,24
2019-10-31 13:55:00+00:00,2019-10-31 14:15:00+00:00,long,5,3037.5,3031.5,-179.75,STOP,24
2019-10-31 14:20:00+00:00,2019-10-31 14:30:00+00:00,long,5,3030.25,3024.25,-179.75,STOP,24
2019-11-01 13:35:00+00:00,2019-11-01 14:35:00+00:00,long,5,3052.75,3057.75,95.25,MAX_HOLD,24
2019-11-01 14:40:00+00:00,2019-11-01 15:40:00+00:00,long,5,3058.0,3058.0,-29.75,MAX_HOLD,24
2019-11-01 16:15:00+00:00,2019-11-01 17:15:00+00:00,long,5,3056.0,3059.5,57.75,MAX_HOLD,24
