entry_time,exit_time,direction,contracts,entry_price,exit_price,pnl,reason,stop_ticks
2019-09-19 17:15:00+00:00,2019-09-19 17:20:00+00:00,short,5,3015.5,3003.5,270.25,TARGET,24
2019-09-19 17:25:00+00:00,2019-09-19 17:25:00+00:00,short,5,3016.5,3004.5,270.25,TARGET,24
2019-09-19 17:30:00+00:00,2019-09-19 17:40:00+00:00,short,5,3014.0,3002.0,270.25,TARGET,24
2019-09-19 17:45:00+00:00,2019-09-19 17:50:00+00:00,short,5,3012.0,3000.0,270.25,TARGET,24
2019-09-19 17:55:00+00:00,2019-09-19 18:05:00+00:00,short,5,3014.25,3002.25,270.25,TARGET,24
2019-09-19 18:10:00+00:00,2019-09-19 18:20:00+00:00,short,5,3012.5,3000.5,270.25,TARGET,24
2019-09-19 18:25:00+00:00,2019-09-19 18:25:00+00:00,short,5,3016.25,3004.25,270.25,TARGET,24
2019-09-19 18:35:00+00:00,2019-09-19 19:00:00+00:00,short,5,3014.5,3002.5,270.25,TARGET,24
2019-09-19 19:05:00+00:00,2019-09-19 19:10:00+00:00,short,5,3011.25,2999.25,270.25,TARGET,24
2019-09-19 19:15:00+00:00,2019-09-19 19:15:00+00:00,short,5,3012.75,3000.75,270.25,TARGET,24
2019-09-19 19:20:00+00:00,2019-09-19 19:25:00+00:00,short,5,3010.0,2998.0,270.25,TARGET,24
2019-09-19 19:30:00+00:00,2019-09-19 19:40:00+00:00,short,5,3014.0,3002.0,270.25,TARGET,24
2019-09-19 19:50:00+00:00,2019-09-19 19:55:00+00:00,short,5,3009.75,3007.25,32.75,SESSION_FLAT,24
2019-09-20 13:35:00+00:00,2019-09-20 14:35:00+00:00,short,5,3014.75,3015.25,-42.25,MAX_HOLD,24
2019-09-25 19:25:00+00:00,2019-09-25 19:55:00+00:00,short,5,2987.25,2988.0,-48.5,SESSION_FLAT,24
2019-09-26 13:35:00+00:00,2019-09-26 14:35:00+00:00,short,5,2984.25,2975.75,182.75,MAX_HOLD,24
2019-10-07 14:30:00+00:00,2019-10-07 14:55:00+00:00,short,5,2942.5,2948.5,-179.75,STOP,24
2019-10-07 15:00:00+00:00,2019-10-07 15:35:00+00:00,short,5,2947.25,2953.25,-179.75,STOP,24
2019-10-07 18:00:00+00:00,2019-10-07 18:35:00+00:00,short,5,2957.5,2945.5,270.25,TARGET,24
2019-10-09 15:55:00+00:00,2019-10-09 16:55:00+00:00,short,5,2918.75,2917.5,1.5,MAX_HOLD,24
2019-10-21 19:20:00+00:00,2019-10-21 19:55:00+00:00,short,5,3004.75,3006.25,-67.25,SESSION_FLAT,24
2019-10-22 13:40:00+00:00,2019-10-22 14:40:00+00:00,short,5,3008.75,3012.0,-111.0,MAX_HOLD,24
2019-10-28 19:40:00+00:00,2019-10-28 19:45:00+00:00,short,5,3039.75,3027.75,270.25,TARGET,24
