combo,window,meta_threshold,primary_long,primary_short,require_meta_for_trade,max_trades_per_day,trades_count,total_pnl_usd,max_drawdown_usd,profit_factor,win_rate,avg_trade_usd,passes_constraints
m0.35_L0.31_S0.58_rm1,y2023,0.35,0.31,0.58,True,,16,3030.8986524607035,0.0,,1.0,189.43116577879397,True
m0.35_L0.31_S0.58_rm1,y2024,0.35,0.31,0.58,True,,26,3139.0670886697203,198.42028021292936,7.305914146950529,0.8461538461538461,120.73334956422,True
m0.35_L0.31_S0.58_rm1,y2025_ytd,0.35,0.31,0.58,True,,18,3853.5587137112443,663.5076385766515,6.022214349964977,0.7777777777777778,214.08659520618025,True
m0.35_L0.31_S0.63_rm0,y2022,0.35,0.31,0.63,False,,27,-1404.761591329135,1542.5666666729958,0.6181105184069285,0.37037037037037035,-52.02820708626426,True
m0.35_L0.31_S0.63_rm0,y2023,0.35,0.31,0.63,False,,101,-506.3360471887957,1635.7078639781685,0.9451032242365144,0.49504950495049505,-5.013228189988077,True
m0.35_L0.31_S0.63_rm0,y2024,0.35,0.31,0.63,False,,145,1003.8687962165925,1594.1217179606028,1.09171217631009,0.4896551724137931,6.92323307735581,True
m0.35_L0.31_S0.63_rm0,y2025_ytd,0.35,0.31,0.63,False,,41,3006.107453012533,626.9283608600599,1.860792284818412,0.5121951219512195,73.31969397591544,True
m0.35_L0.31_S0.63_rm1,y2022,0.35,0.31,0.63,True,,10,3011.3318769894295,0.0,,1.0,301.13318769894295,True
m0.35_L0.31_S0.63_rm1,y2023,0.35,0.31,0.63,True,,16,3003.302571951379,0.0,,1.0,187.70641074696118,True
m0.35_L0.31_S0.63_rm1,y2024,0.35,0.31,0.63,True,,25,3039.574199123797,297.91316975885275,7.106047880322089,0.84,121.58296796495188,True
m0.35_L0.31_S0.63_rm1,y2025_ytd,0.35,0.31,0.63,True,,17,3480.0787920600337,663.5076385766515,5.535470443542418,0.7647058823529411,204.71051718000197,True
m0.35_L0.33_S0.43_rm0,y2022,0.35,0.33,0.43,False,,35,-1328.5931385249091,1634.226125826921,0.7052409027651962,0.4,-37.95980395785455,True
m0.35_L0.33_S0.43_rm0,y2023,0.35,0.33,0.43,False,,63,-566.5834038554502,1614.5154758529097,0.8987252552697791,0.4444444444444444,-8.993387362784924,True
m0.35_L0.33_S0.43_rm0,y2024,0.35,0.33,0.43,False,,146,3218.299653160444,1323.464258161177,1.3578691636381317,0.5342465753424658,22.04314830931811,True
